,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,gain
2828,2828,-0.18677745977170002,-0.2,1,348.0,746.0,0.0,976.0,0,0.44557353465117555
2829,2829,0.511391703919615,0.5,0,332.0,513.0,1.0,245.0,0,0.676801626165993
2830,2830,0.035800545864401956,0.0,1,452.0,988.0,1.0,1590.0,1,0.766317457575167
2831,2831,0.45681148954926165,0.5,1,324.0,712.0,1.0,354.0,1,0.8810571413897432
2832,2832,-0.7762850818244333,-0.8,1,415.0,979.0,0.0,306.0,0,0.15209957136718222
2833,2833,-0.484905625238804,-0.5,1,316.0,635.0,0.0,359.0,0,0.41479625709015633
2834,2834,-0.8910486800059227,-0.9,1,392.0,759.0,0.0,249.0,0,0.4663923418763598
2835,2835,-0.604539560020269,-0.6,1,395.0,692.0,0.0,813.0,0,0.14961365408301142
2836,2836,-0.9367104941782352,-0.9,1,284.0,564.0,0.0,162.0,0,0.7417780501082539
2837,2837,0.5178810685111881,0.5,0,400.0,940.0,1.0,160.0,0,0.8911740761466468
2838,2838,0.23667315782488174,0.2,1,294.0,968.0,1.0,338.0,1,0.7482708373778544
2839,2839,0.19452464794885693,0.2,1,326.0,865.0,1.0,509.0,1,0.9864611310563974
2840,2840,-0.24651203983046366,-0.2,1,255.0,639.0,0.0,416.0,0,0.9259865394295322
2841,2841,-0.5281788362009405,-0.5,1,345.0,888.0,0.0,557.0,0,0.2177550880774929
2842,2842,-0.31457795760788154,-0.3,1,270.0,806.0,0.0,474.0,0,0.8179379308346527
2843,2843,-0.590166471079917,-0.6,1,337.0,856.0,0.0,357.0,0,0.2718645155571824
2844,2844,0.5225753547456886,0.5,0,377.0,513.0,1.0,330.0,0,0.6876825922014018
2845,2845,0.06867821782375705,0.1,1,333.0,751.0,1.0,3916.0,1,0.10478365567693049
2846,2846,0.6138688863430615,0.6,0,488.0,662.0,1.0,330.0,0,0.22517518979471196
2847,2847,-0.8399042182149974,-0.8,1,314.0,623.0,0.0,363.0,0,0.30009798152563716
2848,2848,-0.021795641347017947,-0.0,1,385.0,551.0,0.0,4064.0,0,0.21687349584548898
2849,2849,0.47888595475219864,0.5,1,388.0,969.0,1.0,293.0,1,0.8150664587825086
2850,2850,0.3436331753250965,0.3,1,293.0,545.0,1.0,352.0,1,0.9341210376191383
2851,2851,0.7510938671110974,0.8,0,309.0,824.0,1.0,297.0,0,0.5887514875439017
2852,2852,0.8037053769382423,0.8,0,455.0,951.0,1.0,174.0,0,0.5874327796957548
2853,2853,0.4084533487296851,0.4,1,291.0,559.0,1.0,400.0,1,0.1322385664618001
2854,2854,0.8499427177599663,0.8,0,263.0,710.0,1.0,297.0,0,0.3740287337121001
2855,2855,0.9488319386829389,0.9,0,279.0,906.0,1.0,135.0,0,0.9025100775817582
2856,2856,-0.04209652825416854,-0.0,1,432.0,624.0,0.0,3944.0,0,0.23623898710778168
2857,2857,-0.4941085088976733,-0.5,1,423.0,750.0,0.0,177.0,0,0.9109459244724154
2858,2858,-0.36185218758540083,-0.4,1,461.0,909.0,0.0,270.0,0,0.8785268319201541
2859,2859,-0.3022963175928939,-0.3,1,389.0,686.0,0.0,195.0,0,0.9887628151936028
2860,2860,0.3065435050011056,0.3,1,381.0,717.0,1.0,3902.0,1,0.009419169497818403
2861,2861,0.8566400298644321,0.9,0,253.0,940.0,1.0,317.0,0,0.1661491836465131
2862,2862,0.8706531829420929,0.9,0,486.0,936.0,1.0,188.0,0,0.6679954061872545
2863,2863,-0.533491775808322,-0.5,1,288.0,708.0,0.0,284.0,0,0.8819644922383255
2864,2864,0.4184140359885369,0.4,1,374.0,579.0,1.0,327.0,1,0.6558074740589358
2865,2865,0.28336662760973086,0.3,1,356.0,999.0,1.0,365.0,1,0.7534638049860278
2866,2866,-0.9598108559253988,-1.0,1,350.0,896.0,0.0,164.0,0,0.220312623065398
2867,2867,0.9956756752015432,1.0,0,367.0,506.0,1.0,287.0,0,0.10049286501881927
2868,2868,0.3904596272081251,0.4,1,428.0,621.0,1.0,211.0,1,0.9739825037033784
2869,2869,0.5175730997736177,0.5,0,322.0,949.0,1.0,1249.0,0,0.14303836894129662
2870,2870,0.6004203288897829,0.6,0,338.0,953.0,1.0,49.0,0,0.9759815934620222
2871,2871,-0.9380445595617946,-0.9,1,322.0,936.0,0.0,132.0,0,0.9842841228060654
2872,2872,-0.5239293217314811,-0.5,1,443.0,676.0,0.0,831.0,0,0.3142030425794905
2873,2873,0.699521802490759,0.7,0,421.0,716.0,1.0,263.0,0,0.46352314742480005
2874,2874,0.07566548875658174,0.1,1,471.0,942.0,1.0,3587.0,1,0.45406620895877214
2875,2875,-0.18009318010146602,-0.2,1,269.0,639.0,0.0,522.0,0,0.8242104052073475
2876,2876,-0.698275972660813,-0.7,1,357.0,660.0,0.0,313.0,0,0.8081305187816155
2877,2877,-0.4273505660363206,-0.4,1,448.0,949.0,0.0,313.0,0,0.7541521392154963
2878,2878,-0.7670753480792911,-0.8,1,435.0,870.0,0.0,175.0,0,0.9447652343457235
2879,2879,-0.5143096232004183,-0.5,1,313.0,835.0,0.0,72.0,0,0.9293335084485779
2880,2880,-0.5988442853681122,-0.6,1,310.0,536.0,0.0,424.0,0,0.2195013633889492
2881,2881,-0.8211121342992578,-0.8,1,371.0,975.0,0.0,214.0,0,0.6204787601327385
2882,2882,0.2982944191904049,0.3,1,395.0,964.0,1.0,471.0,1,0.7203264292580089
2883,2883,0.45014330571473393,0.5,1,398.0,984.0,1.0,598.0,1,0.17373279624690963
2884,2884,-0.10302231113872518,-0.1,1,388.0,684.0,0.0,3928.0,0,0.008491648058880474
2885,2885,0.7886845552682169,0.8,0,409.0,567.0,1.0,264.0,0,0.07457411791121715
2886,2886,0.48813562247155007,0.5,1,274.0,811.0,1.0,185.0,1,0.4605880874038788
2887,2887,0.18756395525006275,0.2,1,448.0,632.0,1.0,490.0,1,0.5609191861367654
2888,2888,0.9979128686521612,1.0,0,325.0,827.0,1.0,228.0,0,0.3696619190024706
2889,2889,-0.35071488765372627,-0.4,1,267.0,646.0,0.0,397.0,0,0.8226488285904473
2890,2890,-0.764912586039159,-0.8,1,357.0,711.0,0.0,332.0,0,0.7334751017254325
2891,2891,-0.10608077133615623,-0.1,1,428.0,740.0,0.0,502.0,0,0.6062650941548161
2892,2892,0.9352235462634342,0.9,0,392.0,789.0,1.0,119.0,0,0.6188425532883769
2893,2893,-0.9295778886928872,-0.9,1,292.0,902.0,0.0,176.0,0,0.7249101091850298
2894,2894,-0.05269908953805946,-0.1,1,332.0,663.0,0.0,815.0,0,0.9282600257074607
2895,2895,0.663963724483509,0.7,0,498.0,756.0,1.0,216.0,0,0.8352506080637642
2896,2896,-0.34893417947000893,-0.3,1,307.0,962.0,0.0,121.0,0,0.6838989944511665
2897,2897,0.2736115140066977,0.3,1,418.0,875.0,1.0,657.0,1,0.8490687006228285
2898,2898,0.5849664310858189,0.6,0,474.0,943.0,1.0,363.0,0,0.4992855466110303
2899,2899,-0.2485902826077111,-0.2,1,290.0,547.0,0.0,903.0,0,0.423096840742587
2900,2900,-0.9510586009953583,-1.0,1,403.0,941.0,0.0,186.0,0,0.9862400039175305
2901,2901,-0.7910821646033668,-0.8,1,289.0,530.0,0.0,201.0,0,0.14432050842977806
2902,2902,-0.7928173141286048,-0.8,1,479.0,892.0,0.0,229.0,0,0.4616320230933718
2903,2903,0.18212302863050267,0.2,1,470.0,687.0,1.0,873.0,1,0.8043559141634891
2904,2904,-0.08583976179954877,-0.1,1,299.0,923.0,0.0,2188.0,0,0.34620043605853257
2905,2905,-0.22049577723809533,-0.2,1,378.0,947.0,0.0,1105.0,0,0.26583746807879804
2906,2906,-0.06686698272850267,-0.1,1,333.0,914.0,0.0,3753.0,0,0.39776978931590856
2907,2907,-0.6145042269586702,-0.6,1,262.0,536.0,0.0,182.0,0,0.26259909720838237
2908,2908,0.4207076869536699,0.4,1,272.0,989.0,1.0,259.0,1,0.43642416677692264
2909,2909,-0.2863447056631885,-0.3,1,388.0,699.0,0.0,343.0,0,0.6905342908631456
2910,2910,-0.5131569073110755,-0.5,1,327.0,731.0,0.0,162.0,0,0.6308203145738934
2911,2911,0.5625275327275268,0.6,0,354.0,647.0,1.0,209.0,0,0.9418179165066756
2912,2912,-0.9791113665119253,-1.0,1,276.0,765.0,0.0,189.0,0,0.23560181869470775
2913,2913,-0.6507925547780709,-0.7,1,409.0,948.0,0.0,393.0,0,0.3625118891484277
2914,2914,0.31952570126618873,0.3,1,465.0,815.0,1.0,330.0,1,0.6171103870026592
2915,2915,0.047781228880630744,0.0,1,251.0,658.0,0.0,961.0,0,0.9987503570304578
2916,2916,0.2062464188786608,0.2,1,324.0,704.0,1.0,962.0,1,0.5088868471781873
2917,2917,-0.9121480264823854,-0.9,1,385.0,593.0,0.0,172.0,0,0.25155280923771783
2918,2918,-0.4270672823357329,-0.4,1,269.0,520.0,0.0,261.0,0,0.130444304308304
2919,2919,-0.8126857415248723,-0.8,1,300.0,886.0,0.0,104.0,0,0.7263821882009992
2920,2920,-0.5085934237689722,-0.5,1,298.0,974.0,0.0,298.0,0,0.6986091141076478
2921,2921,-0.20683950651275196,-0.2,1,313.0,898.0,0.0,999.0,0,0.3169349637193227
2922,2922,-0.15274881785079453,-0.2,1,343.0,853.0,0.0,3804.0,0,0.003355190325944446
2923,2923,0.5408537922561323,0.5,0,396.0,658.0,1.0,976.0,0,0.2807227272461247
2924,2924,-0.4626374882243982,-0.5,1,335.0,595.0,0.0,250.0,0,0.45795152799255046
2925,2925,0.3236927121248816,0.3,1,250.0,563.0,1.0,1487.0,1,0.29295344582803207
2926,2926,0.44096746957585453,0.4,1,454.0,840.0,1.0,316.0,1,0.9522674571595553
2927,2927,-0.9853068945557149,-1.0,1,465.0,727.0,0.0,118.0,0,0.6844166474129361
2928,2928,-0.41535071203872587,-0.4,1,485.0,586.0,0.0,109.0,0,0.8878791628728028
2929,2929,0.8386493088897404,0.8,0,360.0,512.0,1.0,158.0,0,0.7472323501709208
2930,2930,-0.751700779953689,-0.8,1,418.0,921.0,0.0,141.0,0,0.9448624624474482
2931,2931,-0.7672566632265985,-0.8,1,255.0,811.0,0.0,304.0,0,0.11396122818064947
2932,2932,0.5179751285932566,0.5,0,469.0,894.0,1.0,377.0,0,0.7051788091882942
2933,2933,0.18850304143821783,0.2,1,396.0,767.0,1.0,817.0,1,0.44829873882225935
2934,2934,0.8574094021030365,0.9,0,327.0,892.0,1.0,381.0,0,0.22279033607092624
2935,2935,0.03624898427066947,0.0,1,277.0,562.0,0.0,1821.0,0,0.7999278796352063
2936,2936,0.6966404886227058,0.7,0,316.0,564.0,1.0,230.0,0,0.4494325790479712
2937,2937,0.7284529488440821,0.7,0,270.0,519.0,1.0,341.0,0,0.3693479480052262
2938,2938,0.7171218272811857,0.7,0,433.0,599.0,1.0,358.0,0,0.4960605010667908
2939,2939,-0.5311581998006669,-0.5,1,345.0,548.0,0.0,407.0,0,0.7698331164965616
2940,2940,-0.6867143635281874,-0.7,1,467.0,565.0,0.0,338.0,0,0.45165934239049366
2941,2941,-0.1671144206273678,-0.2,1,375.0,748.0,0.0,407.0,0,0.6471068280627001
2942,2942,0.9185524882735319,0.9,0,489.0,517.0,1.0,254.0,0,0.33241293010928696
2943,2943,-0.6011162184883547,-0.6,1,400.0,892.0,0.0,288.0,0,0.15321410663012802
2944,2944,-0.8058398886450455,-0.8,1,417.0,537.0,0.0,236.0,0,0.45454047542264464
2945,2945,0.9271993163598233,0.9,0,366.0,847.0,1.0,157.0,0,0.7156219900624691
2946,2946,-0.9596636197131041,-1.0,1,328.0,697.0,0.0,415.0,0,0.36392103988131497
2947,2947,0.9388523308397123,0.9,0,254.0,711.0,1.0,255.0,0,0.48554411697373967
2948,2948,0.8313519043346196,0.8,0,481.0,523.0,1.0,186.0,0,0.679285389626764
2949,2949,-0.3587737807304252,-0.4,1,355.0,854.0,0.0,671.0,0,0.09964371134371575
2950,2950,-0.3545567216827177,-0.4,1,396.0,773.0,0.0,301.0,0,0.9162918799140399
2951,2951,0.1884001127828927,0.2,1,299.0,795.0,1.0,3906.0,1,0.09562844173734475
2952,2952,-0.04112575556792253,-0.0,1,258.0,996.0,0.0,3746.0,0,0.0494551947816152
2953,2953,-0.7264979218230512,-0.7,1,420.0,577.0,0.0,173.0,0,0.38297982397182995
2954,2954,0.7532698605692747,0.8,0,467.0,736.0,1.0,527.0,0,0.1985445375891952
2955,2955,-0.8753774401507659,-0.9,1,269.0,854.0,0.0,317.0,0,0.46961959039245205
2956,2956,-0.41371956577842517,-0.4,1,483.0,504.0,0.0,633.0,0,0.011780997099873902
2957,2957,-0.878044598197053,-0.9,1,398.0,833.0,0.0,499.0,0,0.24629546594880924
2958,2958,-0.8170523833796242,-0.8,1,273.0,862.0,0.0,175.0,0,0.13373753166298152
2959,2959,-0.364491667170993,-0.4,1,336.0,770.0,0.0,494.0,0,0.9427302133550798
2960,2960,-0.741944847418377,-0.7,1,498.0,558.0,0.0,344.0,0,0.5618681808834362
2961,2961,0.4160523640175704,0.4,1,282.0,540.0,1.0,298.0,1,0.9469464120757576
2962,2962,-0.5373133483150974,-0.5,1,335.0,896.0,0.0,459.0,0,0.5902084730956205
2963,2963,-0.7309447569830934,-0.7,1,258.0,899.0,0.0,173.0,0,0.041331174974696405
2964,2964,0.07998364612539866,0.1,1,438.0,537.0,0.0,1875.0,0,0.9456183884836157
2965,2965,-0.1733936561112024,-0.2,1,253.0,541.0,0.0,1156.0,0,0.46442169180014603
2966,2966,0.16922413044538098,0.2,1,284.0,659.0,1.0,477.0,1,0.6288186177172609
2967,2967,0.054388046811669755,0.1,1,274.0,643.0,1.0,4083.0,1,0.3801202118908791
2968,2968,0.2708506001917601,0.3,1,255.0,754.0,1.0,671.0,1,0.6348586294922237
2969,2969,-0.2294398705413876,-0.2,1,472.0,659.0,0.0,549.0,0,0.8046306194098983
2970,2970,0.2960280095705945,0.3,1,450.0,960.0,1.0,280.0,1,0.4679831534606458
2971,2971,0.7153608375792249,0.7,0,461.0,727.0,1.0,1542.0,0,0.0021635091989874455
2972,2972,-0.6643751182565354,-0.7,1,384.0,786.0,0.0,190.0,0,0.6856326329059239
2973,2973,0.23555609545161782,0.2,1,348.0,908.0,1.0,894.0,1,0.7275480322159211
2974,2974,-0.5145485438863331,-0.5,1,307.0,718.0,0.0,605.0,0,0.16633131692354253
2975,2975,-0.8773661866779561,-0.9,1,436.0,588.0,0.0,236.0,0,0.1541218357580395
2976,2976,-0.5528544663474133,-0.6,1,396.0,538.0,0.0,196.0,0,0.8420102325804453
2977,2977,-0.7945948289475893,-0.8,1,440.0,563.0,0.0,397.0,0,0.196306651751309
2978,2978,-0.0684225506962064,-0.1,1,313.0,896.0,0.0,2281.0,0,0.48243217428515317
2979,2979,-0.9211386222113642,-0.9,1,446.0,889.0,0.0,145.0,0,0.7209485999580009
2980,2980,0.23815073674724685,0.2,1,485.0,877.0,1.0,318.0,1,0.6348649270661917
2981,2981,-0.8750030230029135,-0.9,1,478.0,997.0,0.0,155.0,0,0.8227969044673703
2982,2982,-0.42589286734199105,-0.4,1,320.0,852.0,0.0,198.0,0,0.969090799055689
2983,2983,-0.16736791915798555,-0.2,1,360.0,901.0,0.0,179.0,0,0.8850287202434692
2984,2984,-0.6676008210586972,-0.7,1,451.0,666.0,0.0,473.0,0,0.025432564454349493
2985,2985,-0.8120952932896148,-0.8,1,260.0,521.0,0.0,189.0,0,0.6898096633159726
2986,2986,0.6142674602073324,0.6,0,407.0,689.0,1.0,184.0,0,0.7293312023396992
2987,2987,0.049701107219138896,0.0,1,256.0,794.0,1.0,600.0,1,0.8596953659053383
2988,2988,0.1972417414556249,0.2,1,493.0,826.0,1.0,551.0,1,0.5065002714639787
2989,2989,-0.20539838677431588,-0.2,1,330.0,585.0,0.0,605.0,0,0.7216403703993152
2990,2990,0.6336858297449086,0.6,0,353.0,526.0,1.0,261.0,0,0.4258955532843769
2991,2991,-0.9794294039784874,-1.0,1,404.0,915.0,0.0,141.0,0,0.4738273821735369
2992,2992,0.8883982602084712,0.9,0,346.0,960.0,1.0,274.0,0,0.5429667922675162
2993,2993,-0.008587524258094614,-0.0,1,291.0,883.0,1.0,506.0,1,0.8128200948843073
2994,2994,0.37370421487533,0.4,1,289.0,828.0,1.0,813.0,1,0.16303594981315317
2995,2995,-0.5143210230010029,-0.5,1,305.0,779.0,0.0,436.0,0,0.6072973690631001
2996,2996,0.743103771719906,0.7,0,276.0,842.0,1.0,422.0,0,0.049423259927846686
2997,2997,-0.972367740198925,-1.0,1,495.0,892.0,0.0,193.0,0,0.9015232719138739
2998,2998,0.0981723080298964,0.1,1,309.0,559.0,1.0,4132.0,1,0.11002784921654152
2999,2999,0.7961165927282783,0.8,0,318.0,554.0,1.0,128.0,0,0.6580538815057034
3000,3000,-0.4341224561467478,-0.4,1,456.0,922.0,0.0,292.0,0,0.5046670121029667
3001,3001,-0.016527982999284818,-0.0,1,347.0,955.0,0.0,308.0,0,0.7799575982399747
3002,3002,-0.3998929778990872,-0.4,1,492.0,907.0,0.0,411.0,0,0.5665754099614778
3003,3003,-0.1139609741320835,-0.1,1,355.0,606.0,0.0,4039.0,0,0.5133533889791168
3004,3004,0.08751192220840176,0.1,1,475.0,997.0,0.0,3528.0,0,0.4701620009792423
3005,3005,0.8092175038155172,0.8,0,487.0,644.0,1.0,469.0,0,0.03752794125741987
3006,3006,0.42260799755863343,0.4,1,402.0,590.0,1.0,618.0,1,0.5034996313821803
3007,3007,-0.9184510096307013,-0.9,1,374.0,817.0,0.0,289.0,0,0.550980241664951
3008,3008,-0.5183985301614891,-0.5,1,306.0,990.0,0.0,384.0,0,0.11868401688341568
3009,3009,-0.25285486010191116,-0.3,1,384.0,548.0,0.0,248.0,0,0.907315151051766
3010,3010,-0.007639960647103372,-0.0,1,260.0,786.0,1.0,3954.0,1,0.5329946709340592
3011,3011,-0.7715437043374815,-0.8,1,372.0,953.0,0.0,125.0,0,0.9590795019519772
3012,3012,0.7523683793457336,0.8,0,299.0,742.0,1.0,99.0,0,0.9691841460728906
3013,3013,-0.49452890008241557,-0.5,1,485.0,654.0,0.0,341.0,0,0.5550733600852186
3014,3014,-0.6105194811801762,-0.6,1,330.0,805.0,0.0,165.0,0,0.4280096161014647
3015,3015,0.728970823773361,0.7,0,469.0,677.0,1.0,214.0,0,0.47997286714928633
3016,3016,0.5986664179643642,0.6,0,426.0,859.0,1.0,305.0,0,0.37834542754981837
3017,3017,0.3942099870116882,0.4,1,499.0,775.0,1.0,296.0,1,0.5884199674188311
3018,3018,-0.6631972264745485,-0.7,1,411.0,572.0,0.0,347.0,0,0.7018707971689442
3019,3019,-0.9052679572752487,-0.9,1,259.0,910.0,0.0,201.0,0,0.16536588814967035
3020,3020,0.8389663044037672,0.8,0,480.0,833.0,1.0,197.0,0,0.270978516698156
3021,3021,0.33975116430110064,0.3,1,432.0,882.0,1.0,3686.0,1,0.09199750408393825
3022,3022,-0.5269564988237312,-0.5,1,438.0,927.0,0.0,535.0,0,0.18340508578210668
3023,3023,-0.23503291695732598,-0.2,1,444.0,892.0,0.0,1394.0,0,0.3398517152551064
3024,3024,0.011312357150182972,0.0,1,335.0,675.0,0.0,2570.0,0,0.8776069488230316
3025,3025,-0.5419547194220751,-0.5,1,418.0,522.0,0.0,350.0,0,0.4757911967399927
3026,3026,-0.1499983293533651,-0.1,1,431.0,578.0,0.0,3991.0,0,0.10642569931037027
3027,3027,-0.3292857025124587,-0.3,1,495.0,694.0,0.0,401.0,0,0.8697500990119912
3028,3028,-0.9500227618380843,-1.0,1,496.0,695.0,0.0,219.0,0,0.7073520472385915
3029,3029,0.8560597778582655,0.9,0,409.0,578.0,1.0,223.0,0,0.5537166612898403
3030,3030,-0.8106235861361915,-0.8,1,282.0,765.0,0.0,153.0,0,0.9874840203948725
3031,3031,-0.8540729556500477,-0.9,1,289.0,651.0,0.0,210.0,0,0.16098315507676064
3032,3032,0.4350562057522336,0.4,1,328.0,910.0,1.0,2102.0,1,0.111862361306163
3033,3033,-0.7312641405340106,-0.7,1,421.0,957.0,0.0,162.0,0,0.40661481102564434
3034,3034,-0.2918710670996456,-0.3,1,489.0,752.0,0.0,429.0,0,0.8858917231437715
3035,3035,0.011066265972399236,0.0,1,306.0,943.0,0.0,3231.0,0,0.6649533527397387
3036,3036,-0.4947693005848821,-0.5,1,428.0,709.0,0.0,233.0,0,0.6672709428215029
3037,3037,0.49816317432613744,0.5,1,437.0,914.0,1.0,319.0,1,0.7522217800531762
3038,3038,-0.49675973392549366,-0.5,1,443.0,955.0,0.0,792.0,0,0.18480993740223528
3039,3039,0.9075266981610484,0.9,0,376.0,657.0,1.0,177.0,0,0.9662217419491009
3040,3040,0.8157918819080312,0.8,0,456.0,593.0,1.0,131.0,0,0.7755666484936315
3041,3041,-0.9903576105867264,-1.0,1,311.0,928.0,0.0,201.0,0,0.14522546962526672
3042,3042,0.38019815245732747,0.4,1,374.0,792.0,1.0,514.0,1,0.41800245390926316
3043,3043,-0.5704962544528118,-0.6,1,461.0,845.0,0.0,234.0,0,0.3056345420552925
3044,3044,-0.5048633150408273,-0.5,1,267.0,976.0,0.0,387.0,0,0.8211690017635399
3045,3045,0.7718026893509098,0.8,0,405.0,602.0,1.0,293.0,0,0.7336802447418989
3046,3046,-0.3083261603741223,-0.3,1,409.0,690.0,0.0,241.0,0,0.3515797529276027
3047,3047,-0.07658812864274878,-0.1,1,313.0,679.0,0.0,1038.0,0,0.60872191215254
3048,3048,-0.9596255152624438,-1.0,1,370.0,763.0,0.0,237.0,0,0.5892662841527522
3049,3049,-0.31539749999262323,-0.3,1,387.0,573.0,0.0,650.0,0,0.5459421247977595
3050,3050,0.8825476097765781,0.9,0,253.0,960.0,1.0,137.0,0,0.4461416127298107
3051,3051,0.10317141956038367,0.1,1,499.0,879.0,0.0,262.0,0,0.8381730270903477
3052,3052,0.11781958416321259,0.1,1,326.0,697.0,1.0,527.0,1,0.6004984433236799
3053,3053,0.6226088453143059,0.6,0,398.0,810.0,1.0,452.0,0,0.03961250026044305
3054,3054,-0.09895338727374026,-0.1,1,428.0,605.0,0.0,3537.0,0,0.355097609319572
3055,3055,0.8297359979090966,0.8,0,442.0,760.0,1.0,138.0,0,0.5911691447610564
3056,3056,0.1847771416386923,0.2,1,458.0,501.0,1.0,651.0,1,0.609015818152807
3057,3057,0.6516015815212977,0.7,0,466.0,753.0,1.0,231.0,0,0.054019458564827816
3058,3058,-0.18699885059169286,-0.2,1,376.0,698.0,0.0,1116.0,0,0.10929497591110204
3059,3059,0.6638266499504526,0.7,0,354.0,685.0,1.0,541.0,0,0.3465090249399366
3060,3060,0.873239880061865,0.9,0,254.0,893.0,1.0,173.0,0,0.42739282717886606
3061,3061,0.6054826601271792,0.6,0,389.0,872.0,1.0,649.0,0,0.09501634062970277
3062,3062,-0.40699905709640904,-0.4,1,458.0,914.0,0.0,178.0,0,0.9994711535367866
3063,3063,-0.22136154865619373,-0.2,1,426.0,663.0,0.0,1571.0,0,0.34798904010875575
3064,3064,0.7676609560865877,0.8,0,498.0,878.0,1.0,434.0,0,0.21545051375010027
3065,3065,-0.051073116022624765,-0.1,1,388.0,661.0,1.0,911.0,1,0.785433889134514
3066,3066,0.6563781683532988,0.7,0,469.0,603.0,1.0,438.0,0,0.511403165147397
3067,3067,0.07978195417783951,0.1,1,392.0,556.0,0.0,4052.0,0,0.09061766508317382
3068,3068,0.7982191516059569,0.8,0,407.0,612.0,1.0,371.0,0,0.24482478464670776
3069,3069,0.11907930552890655,0.1,1,453.0,579.0,1.0,3968.0,1,0.06302025944690381
3070,3070,-0.6130712171838759,-0.6,1,368.0,796.0,0.0,116.0,0,0.6195412360699323
3071,3071,0.900280653544528,0.9,0,492.0,775.0,1.0,233.0,0,0.6304668813149001
3072,3072,0.8792071491958029,0.9,0,433.0,543.0,1.0,344.0,0,0.044850985609112826
3073,3073,-0.6766719447429164,-0.7,1,474.0,771.0,0.0,345.0,0,0.026805114087464554
3074,3074,0.31550522094221956,0.3,1,316.0,807.0,1.0,2797.0,1,0.2081347197341319
3075,3075,0.29577076679015146,0.3,1,300.0,779.0,1.0,1001.0,1,0.11535316176555388
3076,3076,-0.21072361637578774,-0.2,1,378.0,662.0,0.0,710.0,0,0.5432187153648854
3077,3077,-0.29779364651871343,-0.3,1,468.0,808.0,0.0,564.0,0,0.5877532123235801
3078,3078,-0.7599479858877483,-0.8,1,301.0,909.0,0.0,210.0,0,0.782888710180836
3079,3079,0.8168062955160562,0.8,0,252.0,908.0,1.0,200.0,0,0.768691244580683
3080,3080,-0.4460905724180224,-0.4,1,498.0,872.0,0.0,290.0,0,0.6034963389214988
3081,3081,-0.8718794666262546,-0.9,1,432.0,675.0,0.0,103.0,0,0.4467255656783323
3082,3082,0.8695654050530739,0.9,0,470.0,865.0,1.0,255.0,0,0.5362462258101651
3083,3083,-0.689815761745143,-0.7,1,365.0,751.0,0.0,404.0,0,0.06244139773206914
3084,3084,-0.8481472602523323,-0.8,1,460.0,672.0,0.0,188.0,0,0.3042643133426065
3085,3085,-0.009611269633828856,-0.0,1,472.0,733.0,1.0,3795.0,1,0.5169717039312618
3086,3086,-0.6945348913986111,-0.7,1,383.0,773.0,0.0,244.0,0,0.7403242317038511
3087,3087,0.930122619175124,0.9,0,350.0,897.0,1.0,153.0,0,0.3473898972841798
3088,3088,-0.48710809992512427,-0.5,1,454.0,752.0,0.0,624.0,0,0.26344033683342527
3089,3089,-0.5309400601164445,-0.5,1,261.0,588.0,0.0,311.0,0,0.7353093722104976
3090,3090,-0.35838276341401487,-0.4,1,305.0,968.0,0.0,497.0,0,0.2206445963147401
3091,3091,0.01250065893431107,0.0,1,251.0,776.0,1.0,1103.0,1,0.8438858311676497
3092,3092,-0.8237657612332019,-0.8,1,301.0,578.0,0.0,241.0,0,0.83666782946322
3093,3093,-0.19343748524344884,-0.2,1,333.0,600.0,0.0,4067.0,0,0.022952049056900625
3094,3094,-0.02698738278052648,-0.0,1,266.0,922.0,1.0,632.0,1,0.9547251903901999
3095,3095,0.5474994120631849,0.5,0,284.0,968.0,1.0,268.0,0,0.7714933234977364
3096,3096,-0.5840174774682838,-0.6,1,449.0,563.0,0.0,218.0,0,0.6134189765686184
3097,3097,0.2527979263311213,0.3,1,493.0,842.0,1.0,1085.0,1,0.3680777760543489
3098,3098,-0.9973393225981528,-1.0,1,300.0,689.0,0.0,211.0,0,0.3347479081143858
3099,3099,-0.955113933083712,-1.0,1,401.0,572.0,0.0,207.0,0,0.18190598448032114
3100,3100,0.3892456270433384,0.4,1,399.0,830.0,1.0,311.0,1,0.20521788473965863
3101,3101,0.5270891133839721,0.5,0,270.0,781.0,1.0,339.0,0,0.4346346911854446
3102,3102,-0.5631526500189044,-0.6,1,384.0,797.0,0.0,249.0,0,0.5555521085541903
3103,3103,0.5216379638134525,0.5,0,461.0,585.0,1.0,714.0,0,0.0005065058991611249
3104,3104,-0.7631883296860094,-0.8,1,262.0,937.0,0.0,181.0,0,0.5456489464825328
3105,3105,0.6389293684769912,0.6,0,376.0,936.0,1.0,228.0,0,0.688384193245356
3106,3106,-0.8241186869353136,-0.8,1,393.0,814.0,0.0,203.0,0,0.04385863203116347
3107,3107,-0.8134655891713483,-0.8,1,373.0,614.0,0.0,183.0,0,0.6282165496425901
3108,3108,-0.19679642627581506,-0.2,1,272.0,833.0,0.0,785.0,0,0.7264791241283272
