,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,delay
852,852,-0.8880372339734275,-0.9,1,330.0,727.0,1.0,333.0,1,33.588829807971756
853,853,0.007243247597770619,0.0,0,433.0,986.0,1.0,771.0,0,297.8270257206688
854,854,-0.13615362239576378,-0.1,1,395.0,836.0,1.0,1439.0,1,259.1539132812709
855,855,-0.5780325400039859,-0.6,1,492.0,556.0,1.0,332.0,1,126.59023799880424
856,856,-0.9246341578905253,-0.9,1,258.0,678.0,1.0,174.0,1,22.609752632842415
857,857,-0.7161783911635378,-0.7,1,326.0,962.0,1.0,322.0,1,85.14648265093867
858,858,-0.7475437462300385,-0.7,1,295.0,673.0,1.0,212.0,1,75.73687613098845
859,859,-0.6975170049535753,-0.7,1,365.0,834.0,1.0,441.0,1,90.74489851392742
860,860,-0.7571446729755384,-0.8,1,301.0,853.0,1.0,286.0,1,72.85659810733847
861,861,-0.7554253758324945,-0.8,1,255.0,928.0,1.0,287.0,1,73.37238725025166
862,862,0.03370703076728532,0.0,0,377.0,847.0,1.0,1336.0,0,289.8878907698144
863,863,-0.41855264655816393,-0.4,1,470.0,831.0,1.0,779.0,1,174.43420603255083
864,864,-0.08616996687784972,-0.1,1,313.0,951.0,1.0,2126.0,1,274.1490099366451
865,865,-0.4925383173257252,-0.5,1,319.0,844.0,1.0,427.0,1,152.23850480228245
866,866,0.5849589216966464,0.6,0,258.0,877.0,0.0,395.0,1,124.51232349100607
867,867,-0.6609437291090154,-0.7,1,479.0,955.0,1.0,696.0,1,101.71688126729536
868,868,-0.615186088482073,-0.6,1,423.0,535.0,1.0,462.0,1,115.44417345537809
869,869,-0.8501153313344629,-0.9,1,397.0,904.0,1.0,209.0,1,44.96540059966112
870,870,-0.5723860242089305,-0.6,1,435.0,796.0,1.0,389.0,1,128.28419273732086
871,871,0.014904428060197539,0.0,0,415.0,924.0,0.0,821.0,1,295.5286715819407
872,872,-0.011972621923159066,-0.0,1,452.0,982.0,1.0,846.0,1,296.4082134230523
873,873,-0.28482912786537695,-0.3,1,312.0,593.0,1.0,935.0,1,214.5512616403869
874,874,-0.8499851015033848,-0.8,1,454.0,717.0,1.0,199.0,1,45.00446954898456
875,875,-0.6452448863908278,-0.6,1,444.0,943.0,1.0,413.0,1,106.42653408275167
876,876,-0.8741764694536767,-0.9,1,479.0,665.0,1.0,186.0,1,37.747059163897
877,877,0.19681578865575333,0.2,0,374.0,599.0,0.0,607.0,1,240.955263403274
878,878,0.5391111780291435,0.5,0,414.0,781.0,0.0,345.0,1,138.26664659125694
879,879,0.9709573552298156,1.0,0,365.0,889.0,0.0,176.0,1,8.71279343105531
880,880,0.5835638210515937,0.6,0,313.0,789.0,0.0,298.0,1,124.9308536845219
881,881,0.8195653526863078,0.8,0,405.0,553.0,0.0,302.0,1,54.13039419410766
882,882,0.143817828818388,0.1,0,299.0,854.0,0.0,917.0,1,256.8546513544836
883,883,-0.8648617604906819,-0.9,1,335.0,545.0,1.0,180.0,1,40.54147185279544
884,884,0.9497353115617047,0.9,0,260.0,575.0,0.0,225.0,1,15.079406531488605
885,885,-0.8357143854303692,-0.8,1,365.0,685.0,1.0,200.0,1,49.28568437088923
886,886,0.09069760175934638,0.1,0,308.0,858.0,0.0,574.0,1,272.7907194721961
887,887,-0.7335848771503535,-0.7,1,423.0,543.0,1.0,394.0,1,79.92453685489396
888,888,-0.03385149089126682,-0.0,1,299.0,864.0,1.0,537.0,1,289.84455273261995
889,889,-0.9240740020512965,-0.9,1,343.0,554.0,1.0,163.0,1,22.777799384611043
890,890,0.394452120938092,0.4,0,396.0,730.0,0.0,364.0,1,181.6643637185724
891,891,0.5910902047255526,0.6,0,348.0,708.0,0.0,304.0,1,122.67293858233421
892,892,0.12729672464180486,0.1,0,394.0,886.0,1.0,1400.0,0,261.8109826074585
893,893,-0.6443153212314587,-0.6,1,472.0,684.0,1.0,404.0,1,106.70540363056237
894,894,-0.6056790332525268,-0.6,1,370.0,755.0,1.0,455.0,1,118.29629002424196
895,895,-0.6854677083787168,-0.7,1,316.0,517.0,1.0,287.0,1,94.35968748638494
896,896,0.6129136228766168,0.6,0,267.0,807.0,0.0,336.0,1,116.12591313701498
897,897,-0.5682003685486754,-0.6,1,465.0,818.0,1.0,367.0,1,129.53988943539738
898,898,-0.1514709369685452,-0.2,1,440.0,860.0,1.0,680.0,1,254.55871890943644
899,899,-0.7249860178891159,-0.7,1,423.0,726.0,1.0,441.0,1,82.50419463326524
900,900,-0.912104045655864,-0.9,1,406.0,686.0,1.0,288.0,1,26.3687863032408
901,901,0.7242594843756796,0.7,0,467.0,785.0,0.0,408.0,1,82.72215468729614
902,902,0.06494294587073024,0.1,0,332.0,806.0,1.0,872.0,0,280.51711623878094
903,903,-0.07748594835950162,-0.1,1,323.0,662.0,1.0,735.0,1,276.7542154921495
904,904,0.11143131898551384,0.1,0,362.0,940.0,0.0,1158.0,1,266.57060430434586
905,905,0.7887744183164886,0.8,0,458.0,787.0,0.0,245.0,1,63.36767450505341
906,906,0.08953862568435822,0.1,0,411.0,561.0,1.0,798.0,0,273.13841229469256
907,907,0.008936781376909453,0.0,0,465.0,949.0,1.0,656.0,0,297.31896558692716
908,908,0.468238980164849,0.5,0,493.0,584.0,0.0,333.0,1,159.5283059505453
909,909,0.15703896448316046,0.2,0,322.0,660.0,0.0,548.0,1,252.88831065505187
910,910,0.4919740591126829,0.5,0,467.0,665.0,0.0,378.0,1,152.40778226619514
911,911,0.38909503647350263,0.4,0,264.0,880.0,0.0,486.0,1,183.27148905794922
912,912,-0.6891563760870709,-0.7,1,342.0,921.0,1.0,327.0,1,93.25308717387873
913,913,-0.4492171693523559,-0.4,1,273.0,843.0,1.0,474.0,1,165.23484919429322
914,914,-0.6392177303368383,-0.6,1,441.0,649.0,1.0,390.0,1,108.23468089894853
915,915,-0.500184859938436,-0.5,1,423.0,778.0,1.0,419.0,1,149.9445420184692
916,916,0.7014968513300803,0.7,0,338.0,520.0,0.0,332.0,1,89.5509446009759
917,917,0.4253286368469815,0.4,0,415.0,565.0,0.0,370.0,1,172.40140894590553
918,918,0.2692475463289703,0.3,0,390.0,840.0,0.0,460.0,1,219.2257361013089
919,919,0.9881618790292508,1.0,0,295.0,695.0,0.0,160.0,1,3.5514362912247632
920,920,-0.3560405332882357,-0.4,1,282.0,623.0,1.0,525.0,1,193.1878400135293
921,921,0.9821140299969817,1.0,0,496.0,784.0,0.0,220.0,1,5.365791000905484
922,922,-0.5781386822699255,-0.6,1,321.0,821.0,1.0,288.0,1,126.55839531902235
923,923,0.051526336206699996,0.1,0,358.0,623.0,0.0,1209.0,1,284.54209913799
924,924,0.9445378567763663,0.9,0,278.0,885.0,0.0,267.0,1,16.63864296709012
925,925,-0.3923882104519816,-0.4,1,410.0,612.0,1.0,628.0,1,182.28353686440553
926,926,0.4901436421779377,0.5,0,357.0,636.0,0.0,547.0,1,152.9569073466187
927,927,0.7055909662651583,0.7,0,482.0,899.0,0.0,349.0,1,88.32271012045251
928,928,-0.9439277907358028,-0.9,1,457.0,502.0,1.0,331.0,1,16.82166277925916
929,929,0.283703667339801,0.3,0,437.0,660.0,0.0,673.0,1,214.8888997980597
930,930,0.14910651185081614,0.1,0,313.0,817.0,0.0,620.0,1,255.26804644475516
931,931,0.09764282759750431,0.1,0,387.0,598.0,1.0,555.0,0,270.7071517207487
932,932,-0.6088274787914245,-0.6,1,415.0,922.0,1.0,483.0,1,117.35175636257264
933,933,-0.664263362478853,-0.7,1,359.0,960.0,1.0,301.0,1,100.7209912563441
934,934,0.8013755373407088,0.8,0,341.0,545.0,0.0,274.0,1,59.58733879778737
935,935,-0.7447886148562572,-0.7,1,471.0,854.0,1.0,215.0,1,76.56341554312283
936,936,0.19075980458758135,0.2,0,495.0,990.0,0.0,885.0,1,242.7720586237256
937,937,-0.25047335293901596,-0.3,1,299.0,878.0,1.0,683.0,1,224.8579941182952
938,938,0.290458625673075,0.3,0,261.0,650.0,0.0,469.0,1,212.8624122980775
939,939,0.27541827748954417,0.3,0,392.0,741.0,0.0,567.0,1,217.37451675313676
940,940,0.7406192697122449,0.7,0,323.0,806.0,0.0,251.0,1,77.81421908632653
941,941,0.12208388960415939,0.1,0,380.0,534.0,0.0,646.0,1,263.3748331187522
942,942,0.3333179667241619,0.3,0,285.0,510.0,0.0,1105.0,1,200.00460998275142
943,943,0.16227986565880936,0.2,0,473.0,572.0,0.0,815.0,1,251.31604030235718
944,944,-0.07156477361630609,-0.1,1,440.0,832.0,1.0,578.0,1,278.5305679151082
945,945,-0.6975137226663455,-0.7,1,323.0,760.0,1.0,317.0,1,90.74588320009636
946,946,0.2177621895366606,0.2,0,442.0,587.0,0.0,781.0,1,234.6713431390018
947,947,-0.09469581803195082,-0.1,1,416.0,820.0,1.0,2104.0,1,271.59125459041474
948,948,-0.8735069952321453,-0.9,1,491.0,580.0,1.0,219.0,1,37.947901430356424
949,949,0.35388744919904,0.4,0,408.0,895.0,0.0,837.0,1,193.833765240288
950,950,0.6059964414009216,0.6,0,273.0,583.0,0.0,374.0,1,118.20106757972353
951,951,-0.5863781845358862,-0.6,1,452.0,731.0,1.0,337.0,1,124.08654463923415
952,952,-0.4343553181063715,-0.4,1,299.0,917.0,1.0,694.0,1,169.69340456808854
953,953,0.44032763316578616,0.4,0,311.0,680.0,0.0,359.0,1,167.90171005026414
954,954,0.308036298051535,0.3,0,362.0,734.0,0.0,674.0,1,207.5891105845395
955,955,-0.183117637386071,-0.2,1,411.0,519.0,1.0,740.0,1,245.0647087841787
956,956,0.42338827390487843,0.4,0,464.0,963.0,0.0,353.0,1,172.98351782853646
957,957,-0.5418340177102512,-0.5,1,393.0,660.0,1.0,437.0,1,137.44979468692463
958,958,-0.8225606608207894,-0.8,1,451.0,967.0,1.0,162.0,1,53.231801753763186
959,959,-0.20483617433537815,-0.2,1,331.0,978.0,1.0,731.0,1,238.54914769938657
960,960,-0.5564692928475621,-0.6,1,473.0,531.0,1.0,266.0,1,133.05921214573138
961,961,0.9500153754370724,1.0,0,346.0,656.0,0.0,118.0,1,14.995387368878287
962,962,-0.6693552500865099,-0.7,1,439.0,998.0,1.0,293.0,1,99.19342497404703
963,963,-0.36846117914406307,-0.4,1,340.0,966.0,1.0,414.0,1,189.46164625678108
964,964,-0.4249234151021559,-0.4,1,410.0,822.0,1.0,328.0,1,172.5229754693532
965,965,0.16922010013896394,0.2,0,463.0,682.0,0.0,645.0,1,249.2339699583108
966,966,-0.910201268275983,-0.9,1,426.0,796.0,1.0,218.0,1,26.939619517205095
967,967,0.15601790078685185,0.2,0,441.0,818.0,0.0,701.0,1,253.19462976394445
968,968,0.13277975970753197,0.1,0,280.0,918.0,0.0,572.0,1,260.1660720877404
969,969,-0.44462305829028814,-0.4,1,405.0,840.0,1.0,465.0,1,166.61308251291356
970,970,-0.4542642625652873,-0.5,1,460.0,742.0,1.0,678.0,1,163.7207212304138
971,971,-0.31743149965504047,-0.3,1,390.0,929.0,1.0,1011.0,1,204.77055010348786
972,972,0.9445605849994332,0.9,0,450.0,709.0,0.0,281.0,1,16.631824500170044
973,973,0.5413183916374482,0.5,0,355.0,523.0,0.0,372.0,1,137.60448250876553
974,974,0.24999385811417674,0.2,0,299.0,723.0,0.0,478.0,1,225.00184256574698
975,975,-0.08612532000720452,-0.1,1,495.0,974.0,1.0,881.0,1,274.1624039978386
976,976,-0.6655029465129818,-0.7,1,499.0,583.0,1.0,328.0,1,100.34911604610545
977,977,-0.14759828580907475,-0.1,1,314.0,565.0,1.0,791.0,1,255.72051425727759
978,978,0.21365206934283143,0.2,0,284.0,783.0,0.0,923.0,1,235.90437919715058
979,979,0.29675799431002203,0.3,0,292.0,830.0,0.0,468.0,1,210.9726017069934
980,980,-0.8248891810095818,-0.8,1,442.0,983.0,1.0,235.0,1,52.53324569712547
981,981,0.758206126699132,0.8,0,353.0,730.0,0.0,247.0,1,72.53816199026039
982,982,-0.12438750000796772,-0.1,1,497.0,914.0,1.0,709.0,1,262.6837499976097
983,983,0.3643611469421515,0.4,0,478.0,846.0,0.0,856.0,1,190.69165591735455
984,984,-0.22906877048368424,-0.2,1,399.0,513.0,0.0,1168.0,0,231.27936885489473
985,985,0.4617905189626583,0.5,0,359.0,845.0,0.0,526.0,1,161.4628443112025
986,986,-0.8771757681399093,-0.9,1,476.0,540.0,1.0,204.0,1,36.84726955802722
987,987,-0.6926261063058206,-0.7,1,370.0,722.0,1.0,348.0,1,92.21216810825383
988,988,0.27966599870971764,0.3,0,417.0,719.0,0.0,624.0,1,216.1002003870847
989,989,-0.5288745532999768,-0.5,1,476.0,984.0,1.0,380.0,1,141.33763401000695
990,990,-0.26873728713756107,-0.3,1,438.0,726.0,1.0,856.0,1,219.3788138587317
991,991,-0.010975240663454011,-0.0,1,331.0,687.0,0.0,1062.0,0,296.7074278009638
992,992,0.9634304604703803,1.0,0,294.0,616.0,0.0,260.0,1,10.970861858885916
993,993,-0.76849003776649,-0.8,1,336.0,654.0,1.0,250.0,1,69.45298867005299
994,994,-0.6000147444847879,-0.6,1,454.0,784.0,1.0,482.0,1,119.99557665456364
995,995,-0.9445875445331202,-0.9,1,292.0,595.0,1.0,223.0,1,16.623736640063935
996,996,-0.2285879478570787,-0.2,1,340.0,566.0,1.0,834.0,1,231.4236156428764
997,997,0.09103375197190355,0.1,0,300.0,996.0,0.0,484.0,1,272.6898744084289
998,998,-0.09611504511739999,-0.1,1,393.0,933.0,1.0,854.0,1,271.16548646478003
999,999,0.36760940468331893,0.4,0,437.0,863.0,0.0,350.0,1,189.71717859500433
1000,1000,0.9049420768593106,0.9,0,352.0,548.0,0.0,170.0,1,28.517376942206816
1001,1001,0.6149845500105242,0.6,0,277.0,675.0,0.0,628.0,1,115.50463499684274
1002,1002,0.9403252395337562,0.9,0,425.0,804.0,0.0,221.0,1,17.902428139873127
1003,1003,-0.9813283207304699,-1.0,1,482.0,842.0,1.0,276.0,1,5.6015037808590185
1004,1004,0.05102221968655174,0.1,0,378.0,678.0,0.0,1364.0,1,284.69333409403447
1005,1005,0.4463795388077878,0.4,0,432.0,716.0,0.0,592.0,1,166.08613835766366
1006,1006,-0.004587741831181047,-0.0,1,272.0,631.0,0.0,1397.0,0,298.6236774506457
1007,1007,0.8141795007007657,0.8,0,254.0,617.0,0.0,379.0,1,55.746149789770286
1008,1008,0.7003747231291484,0.7,0,393.0,735.0,0.0,442.0,1,89.88758306125548
1009,1009,-0.842773854882491,-0.8,1,349.0,580.0,1.0,161.0,1,47.16784353525269
1010,1010,-0.7700199800132459,-0.8,1,477.0,643.0,1.0,250.0,1,68.99400599602623
1011,1011,-0.06934164805307219,-0.1,1,356.0,697.0,1.0,667.0,1,279.1975055840783
1012,1012,-0.40951357634501995,-0.4,1,398.0,928.0,1.0,524.0,1,177.145927096494
1013,1013,-0.5764750443152038,-0.6,1,469.0,771.0,1.0,490.0,1,127.05748670543886
1014,1014,0.43531974627857495,0.4,0,289.0,897.0,0.0,344.0,1,169.40407611642752
1015,1015,-0.5305941789307467,-0.5,1,483.0,546.0,1.0,331.0,1,140.821746320776
1016,1016,0.6328093329142799,0.6,0,456.0,852.0,0.0,322.0,1,110.15720012571603
1017,1017,-0.5682409438781777,-0.6,1,442.0,740.0,1.0,508.0,1,129.5277168365467
1018,1018,-0.7312030303885138,-0.7,1,499.0,564.0,1.0,247.0,1,80.63909088344587
1019,1019,0.8475200234274449,0.8,0,364.0,723.0,0.0,193.0,1,45.743992971766524
1020,1020,-0.7034937236284606,-0.7,1,364.0,639.0,1.0,227.0,1,88.95188291146181
1021,1021,0.16949943634708697,0.2,0,479.0,534.0,0.0,517.0,1,249.1501690958739
1022,1022,0.71444147128532,0.7,0,356.0,835.0,0.0,249.0,1,85.667558614404
1023,1023,0.9768492902369061,1.0,0,437.0,871.0,0.0,262.0,1,6.945212928928157
1024,1024,-0.2863553286677343,-0.3,1,379.0,836.0,1.0,535.0,1,214.09340139967972
1025,1025,-0.4159154543335717,-0.4,1,466.0,944.0,1.0,410.0,1,175.2253636999285
1026,1026,0.5145194458059521,0.5,0,263.0,850.0,0.0,387.0,1,145.64416625821437
1027,1027,0.8303228145764259,0.8,0,265.0,741.0,0.0,214.0,1,50.90315562707224
1028,1028,0.4600516286115124,0.5,0,290.0,647.0,0.0,433.0,1,161.9845114165463
1029,1029,-0.666434205122066,-0.7,1,360.0,645.0,1.0,255.0,1,100.0697384633802
1030,1030,0.788003481575213,0.8,0,426.0,618.0,0.0,296.0,1,63.59895552743608
1031,1031,0.8614156103445516,0.9,0,422.0,807.0,0.0,311.0,1,41.57531689663452
1032,1032,-0.7885746174025712,-0.8,1,415.0,744.0,1.0,291.0,1,63.42761477922865
1033,1033,-0.6336699599253781,-0.6,1,482.0,624.0,1.0,314.0,1,109.89901202238657
1034,1034,-0.44552804637314036,-0.4,1,467.0,844.0,1.0,469.0,1,166.34158608805788
1035,1035,0.7032509060201066,0.7,0,285.0,874.0,0.0,411.0,1,89.024728193968
1036,1036,0.11949210187718906,0.1,0,469.0,660.0,0.0,2041.0,1,264.1523694368433
1037,1037,-0.67633851222894,-0.7,1,385.0,669.0,1.0,256.0,1,97.09844633131799
1038,1038,-0.3858099882834287,-0.4,1,438.0,796.0,1.0,446.0,1,184.2570035149714
1039,1039,0.030691050779154017,0.0,0,398.0,854.0,0.0,1068.0,1,290.7926847662538
1040,1040,0.19574100653670068,0.2,0,324.0,706.0,0.0,500.0,1,241.2776980389898
1041,1041,0.7795874482739755,0.8,0,464.0,795.0,0.0,301.0,1,66.12376551780734
1042,1042,0.005800420517767524,0.0,0,275.0,898.0,1.0,1737.0,0,298.25987384466976
1043,1043,0.9764800739567732,1.0,0,380.0,739.0,0.0,181.0,1,7.055977812968051
1044,1044,0.6310429604097829,0.6,0,338.0,918.0,0.0,494.0,1,110.68711187706512
1045,1045,0.8498301579669911,0.8,0,320.0,960.0,0.0,460.0,1,45.05095260990266
1046,1046,-0.9650550027738221,-1.0,1,464.0,555.0,1.0,111.0,1,10.483499167853383
1047,1047,0.22686640901260757,0.2,0,479.0,571.0,0.0,400.0,1,231.94007729621774
1048,1048,0.4732572863349782,0.5,0,419.0,997.0,0.0,424.0,1,158.02281409950655
1049,1049,0.6523255856180978,0.7,0,269.0,551.0,0.0,470.0,1,104.30232431457065
1050,1050,-0.7750140549725135,-0.8,1,337.0,893.0,1.0,220.0,1,67.49578350824595
1051,1051,-0.4291457459226389,-0.4,1,354.0,664.0,1.0,392.0,1,171.25627622320835
1052,1052,-0.9558371813051965,-1.0,1,368.0,579.0,1.0,623.0,1,13.248845608441062
1053,1053,0.6163802935809652,0.6,0,266.0,886.0,0.0,348.0,1,115.08591192571043
1054,1054,0.5364033063006366,0.5,0,473.0,916.0,0.0,301.0,1,139.07900810980902
1055,1055,-0.5492124068076252,-0.5,1,343.0,591.0,1.0,726.0,1,135.23627795771245
1056,1056,-0.21598132700755035,-0.2,1,324.0,885.0,1.0,1241.0,1,235.2056018977349
1057,1057,-0.19845331301640767,-0.2,1,392.0,875.0,1.0,563.0,1,240.4640060950777
1058,1058,0.3604890162281591,0.4,0,415.0,851.0,0.0,1484.0,1,191.85329513155227
1059,1059,0.700751357879954,0.7,0,432.0,718.0,0.0,260.0,1,89.7745926360138
1060,1060,-0.6928080773595859,-0.7,1,386.0,710.0,1.0,234.0,1,92.15757679212422
1061,1061,0.4976892961273176,0.5,0,258.0,887.0,0.0,495.0,1,150.69321116180473
1062,1062,0.7705365811400633,0.8,0,289.0,500.0,0.0,301.0,1,68.83902565798101
1063,1063,0.8080737903095099,0.8,0,469.0,639.0,0.0,292.0,1,57.577862907147036
1064,1064,-0.47041863587042476,-0.5,1,353.0,988.0,1.0,409.0,1,158.87440923887257
1065,1065,0.4641649743925642,0.5,0,258.0,920.0,0.0,612.0,1,160.75050768223073
1066,1066,-0.05790971251764554,-0.1,1,286.0,780.0,0.0,874.0,0,282.62708624470633
1067,1067,-0.9079597937787838,-0.9,1,262.0,865.0,1.0,203.0,1,27.61206186636487
1068,1068,0.5531208321261498,0.6,0,277.0,621.0,0.0,362.0,1,134.06375036215505
1069,1069,-0.8514689252550454,-0.9,1,291.0,633.0,1.0,306.0,1,44.55932242348639
1070,1070,-0.649814044028203,-0.6,1,499.0,840.0,1.0,291.0,1,105.0557867915391
1071,1071,-0.7839913091573647,-0.8,1,472.0,622.0,1.0,236.0,1,64.8026072527906
1072,1072,0.0944152738785291,0.1,0,326.0,955.0,0.0,1809.0,1,271.6754178364413
1073,1073,-0.10743178426928734,-0.1,1,285.0,526.0,1.0,1399.0,1,267.7704647192138
1074,1074,-0.8849563849325193,-0.9,1,393.0,996.0,1.0,241.0,1,34.51308452024422
1075,1075,0.722584105399553,0.7,0,494.0,659.0,0.0,337.0,1,83.22476838013411
1076,1076,0.13679039035257157,0.1,0,435.0,594.0,0.0,1061.0,1,258.9628828942285
1077,1077,-0.8073940781627569,-0.8,1,439.0,763.0,1.0,278.0,1,57.78177655117294
1078,1078,-0.029292544197151882,-0.0,1,371.0,804.0,1.0,1195.0,1,291.21223674085445
1079,1079,0.9663833011376921,1.0,0,431.0,701.0,0.0,328.0,1,10.085009658692368
1080,1080,-0.021190495847557944,-0.0,1,273.0,626.0,1.0,601.0,1,293.64285124573263
1081,1081,0.1716627770451562,0.2,0,286.0,848.0,0.0,1686.0,1,248.50116688645315
1082,1082,-0.05039399077694795,-0.1,1,475.0,541.0,1.0,1794.0,1,284.8818027669156
1083,1083,-0.1433498699361495,-0.1,1,324.0,934.0,1.0,982.0,1,256.9950390191552
1084,1084,-0.10286057319735287,-0.1,1,440.0,909.0,1.0,771.0,1,269.14182804079417
1085,1085,-0.32376187299587933,-0.3,1,340.0,878.0,1.0,532.0,1,202.8714381012362
1086,1086,-0.9183912825622662,-0.9,1,391.0,825.0,1.0,354.0,1,24.48261523132014
1087,1087,-0.3837367404421672,-0.4,1,348.0,867.0,1.0,505.0,1,184.87897786734985
1088,1088,0.005154857273839353,0.0,0,367.0,610.0,0.0,1323.0,1,298.4535428178482
1089,1089,-0.8571020169423775,-0.9,1,262.0,776.0,1.0,162.0,1,42.86939491728674
1090,1090,0.3491739939030918,0.3,0,353.0,841.0,0.0,476.0,1,195.24780182907247
1091,1091,-0.4849692010794897,-0.5,1,465.0,968.0,1.0,387.0,1,154.5092396761531
1092,1092,0.5154215966076294,0.5,0,277.0,805.0,0.0,538.0,1,145.37352101771117
1093,1093,-0.5925433394636046,-0.6,1,408.0,980.0,1.0,342.0,1,122.23699816091862
1094,1094,0.39401870351861,0.4,0,444.0,602.0,0.0,524.0,1,181.794388944417
1095,1095,-0.9596056060303557,-1.0,1,453.0,602.0,1.0,185.0,1,12.118318190893284
1096,1096,0.793365959669833,0.8,0,429.0,683.0,0.0,428.0,1,61.99021209905009
1097,1097,0.5067957303951067,0.5,0,368.0,598.0,0.0,444.0,1,147.96128088146799
1098,1098,-0.8133527885511684,-0.8,1,312.0,860.0,1.0,148.0,1,55.994163434649465
1099,1099,-0.12125537951604803,-0.1,1,367.0,949.0,1.0,1114.0,1,263.6233861451856
1100,1100,0.820073922433193,0.8,0,495.0,851.0,0.0,204.0,1,53.9778232700421
1101,1101,0.6609936114588928,0.7,0,284.0,580.0,0.0,306.0,1,101.70191656233216
1102,1102,0.5308977880473584,0.5,0,294.0,655.0,0.0,381.0,1,140.73066358579246
1103,1103,0.5963292167357495,0.6,0,337.0,591.0,0.0,242.0,1,121.10123497927516
1104,1104,0.22817658785812012,0.2,0,478.0,655.0,0.0,827.0,1,231.54702364256397
1105,1105,0.1748511393165162,0.2,0,308.0,752.0,0.0,560.0,1,247.54465820504515
1106,1106,-0.15542643014099022,-0.2,1,308.0,975.0,1.0,717.0,1,253.37207095770293
1107,1107,-0.5152160461318536,-0.5,1,425.0,988.0,1.0,487.0,1,145.43518616044392
1108,1108,0.09981726447511274,0.1,0,301.0,744.0,0.0,595.0,1,270.05482065746617
1109,1109,0.2470323173813347,0.2,0,438.0,794.0,0.0,538.0,1,225.8903047855996
1110,1110,0.7182149970780576,0.7,0,339.0,534.0,0.0,387.0,1,84.53550087658273
1111,1111,0.43509073095301654,0.4,0,448.0,621.0,0.0,531.0,1,169.47278071409505
1112,1112,0.15004374827517197,0.2,0,382.0,898.0,0.0,450.0,1,254.9868755174484
1113,1113,-0.6358669389986726,-0.6,1,323.0,901.0,1.0,316.0,1,109.23991830039822
1114,1114,-0.18078898927909282,-0.2,1,320.0,898.0,1.0,452.0,1,245.76330321627216
1115,1115,0.6215076453097748,0.6,0,351.0,930.0,0.0,339.0,1,113.54770640706758
1116,1116,0.887872982573235,0.9,0,391.0,851.0,0.0,328.0,1,33.6381052280295
1117,1117,-0.9210199040479454,-0.9,1,486.0,858.0,1.0,256.0,1,23.69402878561637
1118,1118,0.4136424414979447,0.4,0,398.0,882.0,0.0,340.0,1,175.90726755061658
1119,1119,0.9904382538242156,1.0,0,279.0,771.0,0.0,150.0,1,2.8685238527353274
1120,1120,0.3829949224730702,0.4,0,398.0,762.0,0.0,390.0,1,185.10152325807894
1121,1121,0.28592539752799273,0.3,0,452.0,645.0,0.0,483.0,1,214.2223807416022
1122,1122,0.48790864772225095,0.5,0,277.0,887.0,0.0,506.0,1,153.62740568332472
1123,1123,0.8225508012708382,0.8,0,262.0,574.0,0.0,314.0,1,53.23475961874853
1124,1124,-0.08133265006973311,-0.1,1,305.0,552.0,1.0,733.0,1,275.60020497908005
1125,1125,0.6799792005535057,0.7,0,357.0,759.0,0.0,404.0,1,96.00623983394829
1126,1126,0.03767014610696329,0.0,0,390.0,884.0,0.0,1106.0,1,288.69895616791104
1127,1127,-0.06066497850655139,-0.1,1,406.0,980.0,1.0,1344.0,1,281.8005064480346
1128,1128,-0.8259940832291526,-0.8,1,463.0,677.0,1.0,260.0,1,52.20177503125423
1129,1129,-0.29800747065964117,-0.3,1,329.0,570.0,1.0,591.0,1,210.59775880210765
1130,1130,-0.7087460873777622,-0.7,1,304.0,678.0,1.0,348.0,1,87.37617378667133
1131,1131,0.3138312367657212,0.3,0,398.0,773.0,0.0,739.0,1,205.85062897028362
1132,1132,-0.5483473441591944,-0.5,1,313.0,961.0,1.0,306.0,1,135.4957967522417
1133,1133,-0.5683685440210642,-0.6,1,293.0,633.0,1.0,504.0,1,129.48943679368074
1134,1134,-0.6500288834773218,-0.7,1,259.0,949.0,1.0,422.0,1,104.99133495680346
1135,1135,0.44313053314021,0.4,0,273.0,519.0,0.0,628.0,1,167.06084005793699
1136,1136,-0.5676939846992002,-0.6,1,286.0,534.0,1.0,340.0,1,129.69180459023994
1137,1137,-0.8593331225001628,-0.9,1,340.0,882.0,1.0,288.0,1,42.20006324995116
1138,1138,0.7786962952263035,0.8,0,443.0,784.0,0.0,313.0,1,66.39111143210896
1139,1139,-0.7399679485599442,-0.7,1,263.0,861.0,1.0,256.0,1,78.00961543201674
1140,1140,-0.4121311362431772,-0.4,1,395.0,812.0,1.0,403.0,1,176.36065912704683
1141,1141,0.6514951333735239,0.7,0,347.0,555.0,0.0,348.0,1,104.55145998794282
1142,1142,-0.26255372526941767,-0.3,1,328.0,588.0,1.0,614.0,1,221.2338824191747
1143,1143,0.1822918978416348,0.2,0,378.0,813.0,0.0,569.0,1,245.31243064750956
